Label,Round,Method,Noise Scale,Accuracy,Loss,MSE,PSNR,SSIM
9,30,loss,0.01,65.24833333333333,0.6037912807966439,3603.3899981755208,12.56369092114896,0.2631898976712591
9,30,naive,0.01,65.24833333333333,0.4544793540474049,6373.968135933637,10.086704728037423,0.1257595198500372
9,40,loss,0.01,73.06333333333333,0.3119464440780247,3316.120692838266,12.924500322104864,0.293194256055371
9,40,naive,0.01,73.06333333333333,0.6244777119050423,6270.1896895190885,10.157996813026992,0.1219583664553762
9,50,loss,0.01,76.31,0.2014077447015195,3316.9621510182665,12.92339844940136,0.3014247921196235
9,50,naive,0.01,76.31,0.6396453114406437,6502.593979150014,9.999937232862244,0.1527788106289831
7,10,loss,0.02,15.23,1.947196073703168,5627.350059380154,10.627764288082082,0.0336488536888117
7,10,naive,0.02,15.23,0.1600696594211064,8673.33939105948,8.748940200373182,0.0277860830339225
7,20,loss,0.02,51.72166666666666,0.1927329408495088,4840.519040175564,11.281884281081654,0.2258326048584133
7,20,naive,0.02,51.72166666666666,0.6309735535722631,6890.852238817618,9.74807423470152,0.1126723775278083
7,30,loss,0.02,68.08,0.0363222931791477,4932.959595244656,11.199728025989888,0.1494223532733451
7,30,naive,0.02,68.08,0.9326234075610654,7138.090704568332,9.594982985815236,0.0935378620243592
7,40,loss,0.02,73.935,0.0126503324756055,5138.514978969193,11.022427340171706,0.1084094940718016
7,40,naive,0.02,73.935,0.9895171916319772,6853.997874860267,9.77136395430701,0.1039763738894515
7,50,loss,0.02,76.38333333333334,0.007572434700212,5304.062146824183,10.884717568843364,0.0918546088422063
7,50,naive,0.02,76.38333333333334,0.9978767019052802,7122.470586016433,9.604496964779305,0.1024898893234497
8,10,loss,0.02,15.23,2.1965582682530207,6111.030665259987,10.269658978452227,0.0196354107086871
8,10,naive,0.02,15.23,0.1229021691170214,8639.156294271965,8.76609029804955,0.0090449121424474
8,20,loss,0.02,51.72166666666666,1.234909826177636,7378.168886345083,9.451317688591692,0.09353440999762
8,20,naive,0.02,51.72166666666666,0.2021560949931897,7379.645031895807,9.450448885294872,0.0587834592622102
8,30,loss,0.02,68.08,0.2868931013055339,7125.982144486523,9.60235631059578,0.1533687497000992
8,30,naive,0.02,68.08,0.4018889188431631,7488.034907250311,9.387125005664334,0.1009769434964876
8,40,loss,0.02,73.935,0.048040063203947,6637.498294767698,9.910759383524828,0.1411334861119584
8,40,naive,0.02,73.935,0.8212838907438842,8295.031144819657,8.942623398869252,0.0763805814618183
8,50,loss,0.02,76.38333333333334,0.0229119845288431,4152.973523707662,11.947211984901092,0.1186412810147597
8,50,naive,0.02,76.38333333333334,0.947064783897804,9255.51577416364,8.466797355497283,0.0845037319596522
9,10,loss,0.02,15.23,2.076873083803087,6148.097160855497,10.243396386553664,0.0321376206957276
9,10,naive,0.02,15.23,0.1415346923143571,6685.496740115032,9.879466794903784,0.0355676921994378
9,20,loss,0.02,51.72166666666666,0.9137039784714728,5181.05072564034,10.986625165526387,0.1633276078206294
9,20,naive,0.02,51.72166666666666,0.3030250418205082,7532.3372147401,9.36150606185182,0.0811078095388625
9,30,loss,0.02,68.08,0.1562440336310856,4688.614646847667,11.420358209473392,0.2153396485298557
9,30,naive,0.02,68.08,0.6590850201869112,6676.478329653254,9.8853291714961,0.1071600529259419
9,40,loss,0.02,73.935,0.0510021929084567,4551.857666899063,11.548916873242094,0.2000352554091994
9,40,naive,0.02,73.935,0.896232563876803,6462.623735299227,10.026714895561271,0.1297276304560186
9,50,loss,0.02,76.38333333333334,0.0330445820211924,4773.012459730325,11.342877927943412,0.1710087909407735
9,50,naive,0.02,76.38333333333334,0.8646950681454454,7382.703865202711,9.448649125033787,0.0975289305750924
7,10,loss,0.03,14.016666666666666,1.964338699497844,6721.377647752,9.856220634842174,0.0224109410944989
7,10,naive,0.03,14.016666666666666,0.1572340434726897,8897.579305219928,8.638084932545828,0.0175097272623485
7,20,loss,0.03,54.71666666666667,0.0879598306837349,5626.413915569934,10.62848682339185,0.1344334516463659
7,20,naive,0.03,54.71666666666667,0.7694475299089636,6843.376080877828,9.77809953362908,0.0873650727701366
7,30,loss,0.03,68.30666666666667,0.0180134754318571,5362.916315611785,10.836793406998414,0.0991967390441966
7,30,naive,0.03,68.30666666666667,0.9813165597042252,7516.661502003805,9.370553677751923,0.0534670412174033
7,40,loss,0.03,72.89166666666667,0.0063240668071468,5076.92644209577,11.074794897665026,0.0770578064640724
7,40,naive,0.03,72.89166666666667,0.9989506095971228,7066.416449851669,9.63881132447397,0.0858189958890849
7,50,loss,0.03,74.62666666666667,0.0040962526360556,5133.199092958298,11.02692252014051,0.071720482585035
7,50,naive,0.03,74.62666666666667,0.9990016598781456,7485.556600600564,9.38856262323486,0.0537269077915563
8,10,loss,0.03,14.016666666666666,2.0438027289266394,6287.102205758948,10.146298403878776,0.0128649579651492
8,10,naive,0.03,14.016666666666666,0.1461712620410608,8611.407902280891,8.780061996342791,0.0081463564690483
8,20,loss,0.03,54.71666666666667,0.7436209152015173,7604.275230293419,9.320225334695472,0.0889053601546027
8,20,naive,0.03,54.71666666666667,0.2932214516124267,7155.631690968744,9.58432382060385,0.0667344389137945
8,30,loss,0.03,68.30666666666667,0.1201235003855423,6933.253745481936,9.721432659271777,0.12596147700177
8,30,naive,0.03,68.30666666666667,0.6385322536583445,7738.65592886661,9.24414823100375,0.0753255094924788
8,40,loss,0.03,72.89166666666667,0.0222831283077981,6795.761652586993,9.808422223927206,0.1035983549025482
8,40,naive,0.03,72.89166666666667,0.9310669530016614,8315.274980615839,8.932037452450896,0.0721471035235868
8,50,loss,0.03,74.94666666666666,0.0110542937607346,4183.520429457763,11.915384667432363,0.086579902568137
8,50,naive,0.03,74.94666666666666,0.9862350083317856,8905.096925748556,8.634417100513916,0.0768680607154276
9,10,loss,0.03,14.016666666666666,2.0315858078812417,6328.912548130773,10.117512661613898,0.0218600433652808
9,10,naive,0.03,14.016666666666666,0.1560019303257052,6804.433136331461,9.802884100232776,0.0273273236368608
9,20,loss,0.03,54.71666666666667,0.3965622481397128,6394.250979639943,10.072906821800489,0.1120535990704504
9,20,naive,0.03,54.71666666666667,0.388270037045071,7732.284431649714,9.24772539719368,0.0640980794236572
9,30,loss,0.03,68.30666666666667,0.0553072194478505,5262.542703346475,10.918847278906965,0.1408004195353527
9,30,naive,0.03,68.30666666666667,0.8336080020669343,7054.9444636036405,9.645867615224644,0.0813301385439589
9,40,loss,0.03,72.89166666666667,0.0231073851202142,5163.652083752939,11.00123388155884,0.1227864853019981
9,40,naive,0.03,72.89166666666667,0.9726852367808044,6910.183749359182,9.73590764973924,0.0990284881987554
9,50,loss,0.03,74.94666666666666,0.0159190621334563,5351.6634515383785,10.845915665968349,0.0975583921391052
9,50,naive,0.03,74.94666666666666,0.9087311376975392,8093.172025944867,9.04961589148954,0.0419257831032123
7,10,loss,0.04,16.858333333333334,1.885863061531501,6898.975107662313,9.742957829055744,0.0140503819484954
7,10,naive,0.04,16.858333333333334,0.1627026954529673,8932.362136278123,8.621140389227037,0.0134985487640947
7,20,loss,0.04,57.64333333333334,0.047074077792569,5337.810281726185,10.85717226984733,0.0895194460422979
7,20,naive,0.04,57.64333333333334,0.8730042339185757,7012.774892857504,9.67190462416708,0.0678237913510351
7,30,loss,0.04,67.64333333333333,0.012485413332198,5691.053422100374,10.578876985042683,0.0666918228706996
7,30,naive,0.04,67.64333333333333,0.9902665907938216,7450.267622249375,9.409084874781932,0.0541061984016495
7,40,loss,0.04,71.08166666666666,0.0074531235217442,5290.383104831385,10.895932381163025,0.0565058200833346
7,40,naive,0.04,71.08166666666666,0.9990113330841068,7498.469289234472,9.381077437544867,0.078743605872626
7,50,loss,0.04,72.33833333333334,0.0034176869487906,5312.566896064882,10.87775949120804,0.0589083795458664
7,50,naive,0.04,72.33833333333334,0.9990073984799897,7143.483646394297,9.59170306032522,0.0637433924901627
8,10,loss,0.04,16.858333333333334,1.5066254663715837,6611.635148195419,9.9277148110724,0.0151257373404026
8,10,naive,0.04,16.858333333333334,0.1791927885345108,9309.884148138,8.441360841977852,0.012571077792107
8,20,loss,0.04,57.64333333333334,2.39546443496918,5118.545951852653,11.039337543398752,0.2938159633008009
8,20,naive,0.04,57.64333333333334,0.3720900510795009,7254.652021598888,9.524637750691822,0.0572085607057688
8,30,loss,0.04,67.64333333333333,2.43909097350513,5113.011163332321,11.044036199371224,0.2569598722355488
8,30,naive,0.04,67.64333333333333,0.8078078185411972,7637.27701166843,9.301418176848204,0.0777271464326288
8,40,loss,0.04,71.14833333333334,0.0146306898484185,6329.0039815623695,10.117449919795822,0.07243336086856
8,40,naive,0.04,71.14833333333334,0.9781400579709132,8326.513898231375,8.926171495755277,0.064141043512645
8,50,loss,0.04,73.03666666666668,0.0065346870227165,4339.27710656199,11.75662975774872,0.0623116680178756
8,50,naive,0.04,73.03666666666668,0.9963702626612564,9466.992503478505,8.368683276503123,0.0639039120775588
9,10,loss,0.04,16.858333333333334,1.7996300473137683,6325.057879845008,10.120158568252268,0.0206818525599197
9,10,naive,0.04,16.858333333333334,0.1866920510635549,6740.935054016407,9.843602179478063,0.0306329294455044
9,20,loss,0.04,57.64333333333334,0.2279377880527773,6392.344091552891,10.0742021642671,0.0930979500033485
9,20,naive,0.04,57.64333333333334,0.5202877550889617,7862.313964273729,9.175299784394134,0.0653949205380005
9,30,loss,0.04,67.64333333333333,0.037169212671154,5442.592010451468,10.7727458107052,0.1037019567930933
9,30,naive,0.04,67.64333333333333,0.86859791476984,7028.1605292135,9.662386882729676,0.064759141856478
9,40,loss,0.04,71.14833333333334,0.014081009849827,5412.9941765613385,10.79642801001796,0.0850426558871813
9,40,naive,0.04,71.14833333333334,0.9915570374568974,7135.110206031174,9.596796754282352,0.0753346980964967
9,50,loss,0.04,73.03666666666668,0.010850026443222,5452.762990738175,10.764637397722408,0.0737034588193314
9,50,naive,0.04,73.03666666666668,0.959112642508004,8047.139402094282,9.074388361116126,0.0367304554012944
7,10,loss,0.05,22.328333333333333,1.6606730003446937,7163.756982421227,9.579395161006866,0.0089873235952154
7,10,naive,0.05,22.328333333333333,0.1822665278548202,8524.44869113018,8.824140597889777,0.0150280330165758
7,20,loss,0.05,58.25333333333334,0.0268294486861122,5458.615136573533,10.759978857146448,0.0643157287691669
7,20,naive,0.05,58.25333333333334,0.9476178667472428,7215.162670653117,9.54834233869358,0.0502099543719114
7,30,loss,0.05,66.75333333333333,0.0092708981465328,5294.218276501922,10.892785179097402,0.0536591267096134
7,30,naive,0.05,66.75333333333333,0.9901279784114876,7723.621225747725,9.25259393482096,0.0221352690278429
7,40,loss,0.05,68.56,0.0035964069387285,5338.467489570626,10.856637585855816,0.0473645911620665
7,40,naive,0.05,68.56,0.999007067658104,6840.7338071463,9.779776697763149,0.0663851264958887
7,50,loss,0.05,70.30833333333332,0.0023663576115,5409.310481819657,10.799384512189375,0.0491185100294769
7,50,naive,0.05,70.30833333333332,0.9990032998640248,7952.908993649066,9.125543480847336,0.0324332586972733
8,10,loss,0.05,22.328333333333333,0.9302747593395324,7704.021933581219,9.263628503002728,0.0172398940931293
8,10,naive,0.05,22.328333333333333,0.2222557396025375,9333.553780324582,8.430333266259368,0.0085911903038285
8,20,loss,0.05,58.25333333333334,2.3882634506821887,5125.145329014542,11.03374176077833,0.3003480989699099
8,20,naive,0.05,58.25333333333334,0.4213989272378073,7192.527890488091,9.56198806237199,0.0594634486973388
8,30,loss,0.05,66.75333333333333,2.423247781657779,5114.102714421256,11.043109144833442,0.2703840157132796
8,30,naive,0.05,66.75333333333333,0.9237525295130256,6206.572465349553,10.202285304711442,0.0763691838149738
8,40,loss,0.05,69.23333333333333,0.0097953105007614,6437.558915960246,10.043591441764343,0.0502692792317582
8,40,naive,0.05,69.23333333333333,0.9935709637885888,8420.155590308168,8.87760244262802,0.0575697619797977
8,50,loss,0.05,71.63166666666667,0.0044331863690927,5671.437883442746,10.593871810442067,0.0489384812368775
8,50,naive,0.05,71.63166666666667,0.9990028989124142,6562.090858402426,9.960381215552127,0.0515860770180063
9,10,loss,0.05,22.328333333333333,1.2184528087417517,6964.297547218148,9.702030429438114,0.0209255234131231
9,10,naive,0.05,22.328333333333333,0.2339663456546895,6672.946370206262,9.887627263838526,0.0307547322635231
9,20,loss,0.05,58.25333333333334,0.1348205323142638,6390.83651871425,10.07522652680704,0.0762885523530703
9,20,naive,0.05,58.25333333333334,0.6179424338576011,7931.82548467255,9.137072105385643,0.0564821380974196
9,30,loss,0.05,66.75333333333333,0.0241161969595042,5669.808070245225,10.59512003111549,0.0748350121724611
9,30,naive,0.05,66.75333333333333,0.9369805617815886,7224.560872967659,9.54268906151133,0.0495994808226546
9,40,loss,0.05,69.23333333333333,0.0087500857603823,5610.393467633628,10.640870406402955,0.0640902167695606
9,40,naive,0.05,69.23333333333333,0.9980515861269944,7314.937513444432,9.488697402742751,0.0605230499812881
9,50,loss,0.05,70.31833333333334,0.0068148452398152,5742.689229834405,10.539650461399184,0.0505467360594372
9,50,naive,0.05,70.31833333333334,0.99811037053962,6418.60582458097,10.05639654986675,0.0211282475960157
2,10,loss,0.01,27.813333333333333,2.387643652220081,5811.637142495602,10.487818701647337,0.2467525526169781
2,10,naive,0.01,27.813333333333333,0.0946045463607571,11074.379334014826,7.6876096541893135,0.0180913731002645
2,20,loss,0.01,41.695,1.8788780432433656,5087.930003748471,11.065392329120844,0.0759618678452456
2,20,naive,0.01,41.695,0.1666822343662269,7195.299047404131,9.560315122911152,0.0636593201115773
2,30,loss,0.01,65.24833333333333,0.7151522472534115,5294.986819770289,10.89215477464663,0.107004923110141
2,30,naive,0.01,65.24833333333333,0.3905088918917566,7562.559344302673,9.344115652335589,0.0821426313304385
2,40,loss,0.01,73.06333333333333,0.1990992025325701,5514.37584460772,10.715839977785144,0.1423384240435505
2,40,naive,0.01,73.06333333333333,0.7739300669376318,7584.772403744337,9.331378074235952,0.0844714578661649
2,50,loss,0.01,76.31,0.064702771303331,5203.491621002428,10.967855012985712,0.1444376192456894
2,50,naive,0.01,76.31,0.9550434290107516,7572.751121614567,9.338266768923098,0.1118680063426155
3,10,loss,0.01,27.813333333333333,2.40905327062088,6271.715876628234,10.156939852998663,0.1530216732262404
3,10,naive,0.01,27.813333333333333,0.091823551440057,7623.811336718325,9.309082204092002,0.0298939526984815
3,20,loss,0.01,41.695,2.098393656509948,5320.882592942691,10.870966846907296,0.0625273862447928
3,20,naive,0.01,41.695,0.1345324640253458,7668.949740680679,9.283444692863824,0.0541077010967691
3,30,loss,0.01,65.24833333333333,0.5834892911531119,4854.786796100574,11.269101987784047,0.2113651634561622
3,30,naive,0.01,65.24833333333333,0.402145833066892,6594.862703215223,9.938746023587925,0.1375305153234523
3,40,loss,0.01,73.06333333333333,0.1557913401034847,4415.965017899657,11.68054736498516,0.2477246004423846
3,40,naive,0.01,73.06333333333333,0.6217444152913226,6839.205014693243,9.780747383579437,0.1141963578185062
3,50,loss,0.01,76.31,0.0560919937808276,4327.102658801946,11.768831620818672,0.2243680582403966
3,50,naive,0.01,76.31,0.8819445008157232,7295.007603777917,9.500546119616654,0.1103860551525604
4,10,loss,0.01,27.813333333333333,2.362591622696724,5604.095836249407,10.645748072737312,0.2807221541758764
4,10,naive,0.01,27.813333333333333,0.0968650691984703,9252.567030810764,8.46818120815348,0.0220736953208738
4,20,loss,0.01,41.695,2.012681283843155,4884.994514499214,11.242162804946044,0.0974575746865884
4,20,naive,0.01,41.695,0.132727413319794,6978.730126692197,9.69303956746692,0.0583651652721727
4,30,loss,0.01,65.24833333333333,0.4212412389735316,4146.19769168249,11.954303553532029,0.2617660162068568
4,30,naive,0.01,65.24833333333333,0.3842434621832309,6566.028734303901,9.957775819076808,0.1075487436906775
4,40,loss,0.01,73.06333333333333,0.1354462672855081,3705.4093607381615,12.442441665582583,0.2729140075919623
4,40,naive,0.01,73.06333333333333,0.6925412071238513,5691.9423412563465,10.578198687882416,0.1259763861782044
4,50,loss,0.01,76.31,0.0652722640510512,3778.4662106112887,12.357648180274092,0.2511809687090827
4,50,naive,0.01,76.31,0.7972450059559865,6990.706843448569,9.685592705744192,0.1011951844008786
5,10,loss,0.01,27.813333333333333,2.37014116566993,3765.3134626037736,12.372792237807746,0.341596327697561
5,10,naive,0.01,27.813333333333333,0.0986357302697321,6257.010960726868,10.167134451138146,0.0273115680310642
5,20,loss,0.01,41.695,1.6096229279090504,7016.750081864949,9.669443524878588,0.1744578361242608
5,20,naive,0.01,41.695,0.203621651300133,8793.504323025196,8.689183794389045,0.1293337951502765
5,30,loss,0.01,65.24833333333333,0.4149501755484315,6327.461488529621,10.118508503201111,0.2739888744318216
5,30,naive,0.01,65.24833333333333,0.477714268029943,8320.538925025847,8.929289042184257,0.1726353387816283
5,40,loss,0.01,73.06333333333333,0.1276428374891831,6562.982363339763,9.959791236861834,0.2374781398303019
5,40,naive,0.01,73.06333333333333,0.6952403859402269,8219.420359199412,8.982391690793508,0.1763605175031668
5,50,loss,0.01,76.31,0.0552893419111321,7061.907605759607,9.641583296815083,0.1840013132802354
5,50,naive,0.01,76.31,0.8871641880459156,7396.898561397008,9.44030697895028,0.0947783685851619
6,10,loss,0.01,27.813333333333333,2.2777293349168457,4585.469713387044,11.516965315524626,0.4185486311410514
6,10,naive,0.01,27.813333333333333,0.103180827392994,9317.2610012872,8.43792099463861,0.0185988270633356
6,20,loss,0.01,41.695,1.695142894208488,4717.302551693924,11.39386629562338,0.1031233609513402
6,20,naive,0.01,41.695,0.1823219258882695,8616.929583913123,8.777278168886737,0.0735551312338135
6,30,loss,0.01,65.24833333333333,0.1876733987528627,4406.714363003661,11.68965459800161,0.1851139647230003
6,30,naive,0.01,65.24833333333333,0.5876365377335332,5255.869757684316,10.924357661540547,0.0865573134299284
6,40,loss,0.01,73.06333333333333,0.0570545655620044,3968.059703711874,12.145021629105802,0.1920513962225309
6,40,naive,0.01,73.06333333333333,0.889186776441494,6369.920293368014,10.08946362813096,0.099950814784742
6,50,loss,0.01,76.31,0.0315824945778795,2569.4648650477898,14.032376773640143,0.1808767425944598
6,50,naive,0.01,76.31,0.916971381953962,5541.561241460056,10.69448223751559,0.1003652474101449
2,10,loss,0.02,15.23,2.404898949031028,5817.136497694619,10.483711063354765,0.2493943364614429
2,10,naive,0.02,15.23,0.0953261149375684,10972.053643830268,7.727924386067162,0.0237418817586737
2,20,loss,0.02,51.72166666666666,1.5407897175151186,4926.538750325002,11.205384577295517,0.1063446283060819
2,20,naive,0.02,51.72166666666666,0.2082538110754071,6815.231574497423,9.795997435706292,0.083019557971669
2,30,loss,0.02,68.08,0.1712712385115326,5367.73649030768,10.832891733072517,0.1013897531170184
2,30,naive,0.02,68.08,0.6491097353118087,7522.106686233119,9.367408721280118,0.0684160786792846
2,40,loss,0.02,73.935,0.0476499945193224,5383.3691047865,10.820262031074904,0.1252445248472775
2,40,naive,0.02,73.935,0.9195143432000716,7608.284372453722,9.317936241468349,0.0690021714013031
2,50,loss,0.02,76.38333333333334,0.0231221686408073,5239.2285486991,10.93813016958254,0.1196668628102193
2,50,naive,0.02,76.38333333333334,0.9822551488139116,7716.447069212135,9.25662979367912,0.1004619133314292
3,10,loss,0.02,15.23,2.3905382127314527,6242.1669764892185,10.177449791086124,0.1169142318144338
3,10,naive,0.02,15.23,0.0967512167914668,7697.088059388959,9.267539056858585,0.0318804642008286
3,20,loss,0.02,51.72166666666666,1.4887433094211209,6110.698794462131,10.269894836489703,0.0475959029207709
3,20,naive,0.02,51.72166666666666,0.1997240266667037,7797.29233910825,9.211365436048489,0.0304822911991335
3,30,loss,0.02,68.08,0.2532669151902657,5547.562470955628,10.689781593575464,0.149341392665474
3,30,naive,0.02,68.08,0.5777338408039338,7106.564280022524,9.61420672213557,0.0889427969345676
3,40,loss,0.02,73.935,0.0709278832564213,4802.928527149495,11.31574236959645,0.1838207077144249
3,40,naive,0.02,73.935,0.8011719809014564,7157.109300061017,9.583427112589826,0.0888833915922459
3,50,loss,0.02,76.38333333333334,0.0288990029798686,4754.058648873431,11.36015825729643,0.1578776923734851
3,50,naive,0.02,76.38333333333334,0.9685468566591624,7782.153986414337,9.219805408781625,0.0794089353451945
4,10,loss,0.02,15.23,2.3508387913482824,5606.479189076562,10.64390146452227,0.2835216991553975
4,10,naive,0.02,15.23,0.0984029918320027,9308.115446455378,8.442185997633597,0.0158021218633732
4,20,loss,0.02,51.72166666666666,1.4053131327130324,5062.964577953007,11.086754719273188,0.1087423703822332
4,20,naive,0.02,51.72166666666666,0.184284359795517,7001.479647056895,9.678905301900144,0.0421557940465853
4,30,loss,0.02,68.08,0.2635127827517873,4663.920006446385,11.44329267885574,0.1977832352830151
4,30,naive,0.02,68.08,0.5230086990210082,7102.588164155799,9.6166372755865,0.0638698527277935
4,40,loss,0.02,73.935,0.0813739813654309,4532.214990962171,11.567698579170736,0.1687793059294703
4,40,naive,0.02,73.935,0.842340196540395,5946.39874785847,10.388263325230064,0.1111347517584727
4,50,loss,0.02,76.38333333333334,0.0439427663437559,4586.557966720076,11.515934742054617,0.1490982842756427
4,50,naive,0.02,76.38333333333334,0.9160518759750568,8966.270026086466,8.604685470303687,0.08597745281147
5,10,loss,0.02,15.23,2.3790893610477646,3770.756869779792,12.366518299253126,0.3479302484223125
5,10,naive,0.02,15.23,0.1115749190131987,6451.110744302775,10.034458635054412,0.0195251566295265
5,20,loss,0.02,51.72166666666666,0.780595212547493,7628.992060682405,9.306131979326404,0.1926647913844475
5,20,naive,0.02,51.72166666666666,0.314544751234099,9198.088208228311,8.493827907937176,0.0929692611780887
5,30,loss,0.02,68.08,0.1316687751683784,7899.111742138062,9.155021033973252,0.1656355180767134
5,30,naive,0.02,68.08,0.7121745341996001,9269.125016974882,8.460416211392234,0.1181447877549681
5,40,loss,0.02,73.935,0.0541594313770982,7928.930828324324,9.13865731767715,0.1349387791341062
5,40,naive,0.02,73.935,0.8112360354177517,8833.62528731362,8.669413878499391,0.1364582580495991
5,50,loss,0.02,76.38333333333334,0.0212446039390918,8210.510079933432,8.987102222601465,0.0997549826230839
5,50,naive,0.02,76.38333333333334,0.9719747365936536,6975.79922884324,9.694863882352948,0.068251491486955
6,10,loss,0.02,15.23,2.283503454917212,4589.502315009305,11.513147676103785,0.4234362558774273
6,10,naive,0.02,15.23,0.10432380055788,9319.747528198608,8.436762133846733,0.0222286526225476
6,20,loss,0.02,51.72166666666666,0.2627068653395173,5603.121967307702,10.646502846876547,0.1484761137686702
6,20,naive,0.02,51.72166666666666,0.4340040879821084,8583.659163670569,8.79407896350357,0.0772872108814548
6,30,loss,0.02,68.08,0.0703763080465468,3258.3447746639163,13.000833245381806,0.1575320398099789
6,30,naive,0.02,68.08,0.7500862593840244,5238.895971609592,10.938405860894564,0.0819258101866676
6,40,loss,0.02,73.935,0.0267787293375086,4400.178062557326,11.696101093768672,0.1355810572479893
6,40,naive,0.02,73.935,0.970182540106384,6472.558261840685,10.02004392501513,0.1065633580069089
6,50,loss,0.02,76.38333333333334,0.0180587589974333,4487.695142404707,11.610570140610536,0.1209145343774716
6,50,naive,0.02,76.38333333333334,0.9720841309919812,5818.598029289999,10.482620053399412,0.0790975468961849
2,10,loss,0.03,14.016666666666666,2.421416977172987,5817.887900227009,10.4831501191525,0.2499128058687565
2,10,naive,0.03,14.016666666666666,0.0957023243387935,11068.660474101414,7.689852949942667,0.0170636363231563
2,20,loss,0.03,54.71666666666667,0.9464223492594044,5318.886296471252,10.872596544997498,0.1221185901557133
2,20,naive,0.03,54.71666666666667,0.2763550374773157,6807.470098957851,9.800946184410904,0.0818715472504178
2,30,loss,0.03,68.30666666666667,0.0521207624197116,6082.929522664702,10.289675761483918,0.0925100690756705
2,30,naive,0.03,68.30666666666667,0.8125702604569531,7459.028773594947,9.403980783989931,0.0610588926745273
2,40,loss,0.03,72.89166666666667,0.0266440278704209,4737.834480182984,11.375004766210605,0.0906196278786006
2,40,naive,0.03,72.89166666666667,0.9737471288405994,6940.937858419153,9.716622046468602,0.0638409483572235
2,50,loss,0.03,74.94666666666666,0.0148227170803783,5571.438379584369,10.67113029307736,0.0934486324719173
2,50,naive,0.03,74.94666666666666,0.9920320525727035,7712.592985062116,9.25879947825842,0.0963169108879804
3,10,loss,0.03,14.016666666666666,2.358253272335059,6160.877109986268,10.234378147895027,0.0617409244774355
3,10,naive,0.03,14.016666666666666,0.1070857980331378,7669.613467893264,9.28306883879956,0.0357008257957129
3,20,loss,0.03,54.71666666666667,0.6803275361969519,7076.029178639035,9.63290745774403,0.0432656852410893
3,20,naive,0.03,54.71666666666667,0.3394249643381206,7816.1156332911,9.200893850639527,0.0268467971865493
3,30,loss,0.03,68.30666666666667,0.117900944576996,5827.188285642874,10.476213098114613,0.0948886304427251
3,30,naive,0.03,68.30666666666667,0.7399733125409593,7201.536384806309,9.556552016223195,0.0631736233680027
3,40,loss,0.03,72.89166666666667,0.0384989422616469,5183.326012051306,10.984718356513334,0.122274565293169
3,40,naive,0.03,72.89166666666667,0.912509837235305,7263.402873179863,9.519402273844037,0.0687562643457727
3,50,loss,0.03,74.94666666666666,0.0138964307090206,5137.432652168605,11.023342192165352,0.0979112593029095
3,50,naive,0.03,74.94666666666666,0.9954831378739116,8065.433373663388,9.06452652908088,0.0583892418156069
4,10,loss,0.03,14.016666666666666,2.3369768636351167,5607.568379648995,10.643057827193395,0.2841084467365405
4,10,naive,0.03,14.016666666666666,0.0997119651576776,6891.268696245152,9.74781177123362,0.017865825285809
4,20,loss,0.03,54.71666666666667,0.9098190394955484,5577.161537898239,10.666671372115973,0.0881350380880211
4,20,naive,0.03,54.71666666666667,0.2623593128070862,6973.660617213718,9.69619552852013,0.0444378657063537
4,30,loss,0.03,68.30666666666667,0.1204003173463653,5298.39612116158,10.889359367663312,0.1323296239606285
4,30,naive,0.03,68.30666666666667,0.6618719253211356,6918.4527987748825,9.730713785619155,0.0460685797923199
4,40,loss,0.03,72.89166666666667,0.0369948935366628,5194.833048912966,10.97508766068252,0.0984113676213403
4,40,naive,0.03,72.89166666666667,0.9465152211787248,6272.294171279843,10.156539422553651,0.0947242174116844
4,50,loss,0.03,74.94666666666666,0.0239387574834395,5233.594589242643,10.942802830825858,0.0852553747902663
4,50,naive,0.03,74.94666666666666,0.9729013354066354,9226.120689741694,8.480612294179029,0.0738900700465325
5,10,loss,0.03,14.016666666666666,2.3878267242405147,3769.648965773375,12.367794508015416,0.3472146550269858
5,10,naive,0.03,14.016666666666666,0.1343087129539663,6390.254842676817,10.075621827468536,0.0222789012846758
5,20,loss,0.03,54.71666666666667,0.3268590820184838,8359.670533460643,8.908911992565947,0.1607353853002118
5,20,naive,0.03,54.71666666666667,0.4556079959581807,9631.321484861712,8.293944814059849,0.0616351164258467
5,30,loss,0.03,68.30666666666667,0.0539771549487892,8594.731922182316,8.788480256892393,0.0964102256074325
5,30,naive,0.03,68.30666666666667,0.8839237878202467,9723.900066510454,8.252398739613264,0.0795561377927671
5,40,loss,0.03,72.89166666666667,0.0286475721276259,8478.832409505312,8.847443096750343,0.0859364335125401
5,40,naive,0.03,72.89166666666667,0.9154841310000452,9319.33402885122,8.436954826264888,0.1008839419883273
5,50,loss,0.03,74.94666666666666,0.0111283065861019,5380.009377597108,10.82297328206144,0.0664805786133313
5,50,naive,0.03,74.94666666666666,0.99460684690142,7668.931548558235,9.283454995119062,0.0631899161973928
6,10,loss,0.03,14.016666666666666,2.2779529943861965,4469.286648865902,11.628421507525545,0.1517620939687816
6,10,naive,0.03,14.016666666666666,0.1346367732026421,8977.059306462104,8.599462665317246,0.0344747499859688
6,20,loss,0.03,54.71666666666667,0.077769741269246,5367.262098981592,10.833275572033653,0.121760351864238
